T,Omega,Phi,Mu
12.85999999999977,0.04702009238864402,0.17637971141994452,-0.07263626503142656
12.86999999999977,0.04629360973339205,0.17684991234383096,-0.07264826552519693
12.87999999999977,0.04556701304779121,0.17731284844116488,-0.0726596685600839
12.88999999999977,0.044840308531299326,0.1777685185716428,-0.07267045164918874
12.89999999999977,0.0441135025236503,0.1782169216569558,-0.07268060076490221
12.90999999999977,0.04338660125397138,0.1786580566821923,-0.07269012696789176
12.919999999999769,0.04265961139156273,0.17909192269473204,-0.07269898624086574
12.929999999999769,0.04193253938859347,0.17951851880864766,-0.07270720029692625
12.939999999999769,0.041205391919485024,0.1799378442025336,-0.07271474691084463
12.949999999999768,0.040478175839333226,0.18034989812172844,-0.07272160801517988
12.959999999999768,0.0397508978695018,0.18075467988012178,-0.07272779698314277
12.969999999999768,0.0390235651913077,0.1811521888588168,-0.07273326781940972
12.979999999999768,0.03829618478804451,0.18154242451072986,-0.07273804032631936
12.989999999999768,0.037568763843633196,0.1819253863586103,-0.07274209444113136
12.999999999999767,0.03684130978398728,0.18230107399704665,-0.07274540596459168
13.009999999999767,0.036113829868495505,0.1826694870948865,-0.07274799154917767
13.019999999999767,0.03538633182912705,0.18303062539357146,-0.072749803936845
13.029999999999767,0.0346588232373289,0.18338448871186272,-0.07275085917981546
13.039999999999766,0.03393131182745593,0.18373107694423602,-0.07275114098729708
13.049999999999766,0.03320380041758296,0.18407039006251058,-0.07275114098729708
13.059999999999766,0.03247628900770999,0.1844024280666864,-0.07275114098729708
13.069999999999766,0.03174877759783702,0.18472719095676352,-0.07275114098729708
13.079999999999766,0.03102126618796405,0.18504467873274189,-0.07275114098729708
13.089999999999765,0.030293754778091077,0.18535489139462152,-0.07275114098729708
13.099999999999765,0.029566243368218104,0.18565782894240243,-0.07275114098729708
13.109999999999765,0.028838731958345132,0.1859534913760846,-0.07275114098729708
13.119999999999765,0.02811122054847216,0.18624187869566805,-0.07275114098729708
13.129999999999765,0.027383709138599187,0.18652299090115276,-0.07275114098729708
13.139999999999764,0.026656197728726214,0.18679682799253874,-0.07275114098729708
13.149999999999764,0.025928686318853242,0.187063389969826,-0.07275114098729708
13.159999999999764,0.02520117490898027,0.18732267683301454,-0.07275114098729708
13.169999999999764,0.024473663499107297,0.18757468858210435,-0.07275114098729708
13.179999999999763,0.023746152089234324,0.18781942521709544,-0.07275114098729708
13.189999999999763,0.023018640679361352,0.1880568867379878,-0.07275114098729708
13.199999999999763,0.02229112926948838,0.1882870731447814,-0.07275114098729708
13.209999999999763,0.021563617859615407,0.1885099844374763,-0.07275114098729708
13.219999999999763,0.020836106449742434,0.18872562061607245,-0.07275114098729708
13.229999999999762,0.020108595039869462,0.18893398168056988,-0.07275114098729708
13.239999999999762,0.01938108362999649,0.18913506763096857,-0.07275114098729708
13.249999999999762,0.018653572220123517,0.18932887846726854,-0.07275114098729708
13.259999999999762,0.017926060810250544,0.18951541418946977,-0.07275114098729708
13.269999999999762,0.017198549400377572,0.18969467479757227,-0.07275114098729708
13.279999999999761,0.0164710379905046,0.18986666029157603,-0.07275114098729708
13.289999999999761,0.015743526580631627,0.19003137067148107,-0.07275114098729708
13.299999999999761,0.015016015170758656,0.19018880593728738,-0.07275114098729708
13.30999999999976,0.014288503760885685,0.19033896608899495,-0.07275114098729708
13.31999999999976,0.013560992351012715,0.19048185112660382,-0.07275114098729708
13.32999999999976,0.012833480941139744,0.19061746105011396,-0.07275114098729708
13.33999999999976,0.012105969531266773,0.19074579585952536,-0.07275114098729708
13.34999999999976,0.011378458121393802,0.19086685555483804,-0.07275114098729708
13.35999999999976,0.010650946711520832,0.19098064013605198,-0.07275114098729708
13.36999999999976,0.00992343530164786,0.1910871496031672,-0.07275114098729708
13.37999999999976,0.00919592389177489,0.19118638395618368,-0.07275114098729708
13.389999999999759,0.00846841248190192,0.19127834319510142,-0.07275114098729708
13.399999999999759,0.0077409010720289485,0.19136302731992044,-0.07275114098729708
13.409999999999759,0.007013389662155978,0.19144043633064073,-0.07275114098729708
13.419999999999758,0.006285878252283007,0.19151057022726228,-0.07275114098729708
13.429999999999758,0.005558366842410036,0.1915734290097851,-0.07275114098729708
13.439999999999758,0.004830855432537065,0.1916290126782092,-0.07275114098729708
13.449999999999758,0.004103344022664095,0.19167732123253456,-0.07275114098729708
13.459999999999757,0.003375832612791124,0.1917183546727612,-0.07275114098729708
13.469999999999757,0.002648321202918153,0.1917521129988891,-0.07275114098729708
13.479999999999757,0.0019208097930451824,0.1917785962109183,-0.07275114098729708
13.489999999999757,0.0011932983831722116,0.19179780430884877,-0.07275114098729708
13.499999999999757,0.0004657869732992407,0.1918097372926805,-0.07275114098729708
13.509999999999756,-0.00026172443657373015,0.1918143951624135,-0.07275114098729708
13.519999999999756,-0.0007271455704388893,0.19181177791804777,-0.04654211338651591
13.529999999999756,-0.0011925667043040484,0.19180450646234337,-0.04654211338651591
13.539999999999756,-0.0016579878381692075,0.19179258079530034,-0.04654211338651591
13.549999999999756,-0.0021234089720343664,0.19177600091691865,-0.04654211338651591
13.559999999999755,-0.0025888301058995256,0.1917547668271983,-0.04654211338651591
13.569999999999755,-0.0030542512397646847,0.19172887852613932,-0.04654211338651591
13.579999999999755,-0.003519672373629844,0.19169833601374167,-0.04654211338651591
13.589999999999755,-0.003985093507495003,0.19166313929000536,-0.04654211338651591
13.599999999999755,-0.004450514641360162,0.19162328835493042,-0.04654211338651591
13.609999999999754,-0.004915935775225321,0.19157878320851682,-0.04654211338651591
13.619999999999754,-0.00538135690909048,0.19152962385076455,-0.04654211338651591
13.629999999999754,-0.0058467780429556394,0.19147581028167365,-0.04654211338651591
13.639999999999754,-0.0063121991768207986,0.1914173425012441,-0.04654211338651591
13.649999999999753,-0.006777620310685958,0.1913542205094759,-0.04654211338651591
13.659999999999753,-0.007243041444551117,0.19128644430636904,-0.04654211338651591
13.669999999999753,-0.007708462578416276,0.19121401389192352,-0.04654211338651591
13.679999999999753,-0.008173883712281435,0.19113692926613937,-0.04654211338651591
13.689999999999753,-0.008639304846146594,0.19105519042901656,-0.04654211338651591
13.699999999999752,-0.009104725980011753,0.19096879738055508,-0.04654211338651591
13.709999999999752,-0.009570147113876912,0.19087775012075497,-0.04654211338651591
13.719999999999752,-0.010035568247742072,0.1907820486496162,-0.04654211338651591
13.729999999999752,-0.01050098938160723,0.19068169296713877,-0.04654211338651591
13.739999999999752,-0.01096641051547239,0.1905766830733227,-0.04654211338651591
13.749999999999751,-0.011431831649337549,0.19046701896816798,-0.04654211338651591
13.759999999999751,-0.011897252783202708,0.1903527006516746,-0.04654211338651591
13.76999999999975,-0.012362673917067867,0.19023372812384257,-0.04654211338651591
13.77999999999975,-0.012828095050933026,0.19011010138467188,-0.04654211338651591
13.78999999999975,-0.013293516184798185,0.18998182043416256,-0.04654211338651591
13.79999999999975,-0.013758937318663345,0.18984888527231458,-0.04654211338651591
13.80999999999975,-0.014224358452528504,0.18971129589912794,-0.04654211338651591
13.81999999999975,-0.014689779586393663,0.18956905231460267,-0.04654211338651591
13.82999999999975,-0.015155200720258822,0.18942215451873873,-0.04654211338651591
13.83999999999975,-0.015620621854123981,0.18927060251153613,-0.04654211338651591
13.84999999999975,-0.01608604298798914,0.1891143962929949,-0.04654211338651591
13.859999999999749,-0.0165514641218543,0.188953535863115,-0.04654211338651591
13.869999999999749,-0.01701688525571946,0.18878802122189645,-0.04654211338651591
13.879999999999749,-0.017482306389584618,0.18861785236933926,-0.04654211338651591
13.889999999999748,-0.017947727523449777,0.1884430293054434,-0.04654211338651591
13.899999999999748,-0.018413148657314936,0.18826355203020892,-0.04654211338651591
13.909999999999748,-0.018878569791180095,0.18807942054363577,-0.04654211338651591
13.919999999999748,-0.019343990925045254,0.18789063484572396,-0.04654211338651591
13.929999999999747,-0.019809412058910413,0.18769719493647352,-0.04654211338651591
13.939999999999747,-0.020274833192775572,0.18749910081588442,-0.04654211338651591
13.949999999999747,-0.02074025432664073,0.18729635248395665,-0.04654211338651591
13.959999999999747,-0.02120567546050589,0.18708894994069025,-0.04654211338651591
13.969999999999747,-0.02167109659437105,0.1868768931860852,-0.04654211338651591
13.979999999999746,-0.02213651772823621,0.18666018222014147,-0.04654211338651591
13.989999999999746,-0.022601938862101368,0.1864388170428591,-0.04654211338651591
13.999999999999746,-0.023067359995966527,0.1862127976542381,-0.04654211338651591
14.009999999999746,-0.023532781129831686,0.18598212405427844,-0.04654211338651591
14.019999999999746,-0.023998202263696845,0.18574679624298013,-0.04654211338651591
14.029999999999745,-0.024463623397562004,0.18550681422034315,-0.04654211338651591
14.039999999999745,-0.024929044531427164,0.18526217798636754,-0.04654211338651591
14.049999999999745,-0.025394465665292323,0.18501288754105327,-0.04654211338651591
14.059999999999745,-0.025859886799157482,0.18475894288440034,-0.04654211338651591
14.069999999999744,-0.02632530793302264,0.18450034401640877,-0.04654211338651591
14.079999999999744,-0.0267907290668878,0.18423709093707855,-0.04654211338651591
14.089999999999744,-0.02725615020075296,0.18396918364640966,-0.04654211338651591
14.099999999999744,-0.02772157133461812,0.18369662214440213,-0.04654211338651591
14.109999999999744,-0.028186992468483277,0.18341940643105595,-0.04654211338651591
14.119999999999743,-0.028652413602348437,0.1831375365063711,-0.04654211338651591
14.129999999999743,-0.029117834736213596,0.18285101237034762,-0.04654211338651591
14.139999999999743,-0.029583255870078755,0.18255983402298548,-0.04654211338651591
14.149999999999743,-0.030048677003943914,0.1822640014642847,-0.04654211338651591
14.159999999999743,-0.030514098137809073,0.18196351469424527,-0.04654211338651591
14.169999999999742,-0.030979519271674232,0.18165837371286717,-0.04654211338651591
14.179999999999742,-0.03144494040553939,0.18134857852015043,-0.04654211338651591
14.189999999999742,-0.03191036153940455,0.18103412911609504,-0.04654211338651591
14.199999999999742,-0.03237578267326971,0.18071502550070098,-0.04654211338651591
14.209999999999742,-0.03284120380713487,0.1803912676739683,-0.04654211338651591
14.219999999999741,-0.033306624941000035,0.18006285563589694,-0.04654211338651591
14.229999999999741,-0.0337720460748652,0.17972978938648693,-0.04654211338651591
14.23999999999974,-0.03423746720873036,0.17939206892573828,-0.04654211338651591
14.24999999999974,-0.03470288834259552,0.17904969425365097,-0.04654211338651591
14.25999999999974,-0.035168309476460685,0.17870266537022503,-0.04654211338651591
14.26999999999974,-0.03563373073149507,0.17835098227546042,-0.04654212550343845
14.27999999999974,-0.036099152671077536,0.17799464496814546,-0.046542193958246665
14.28999999999974,-0.03656457594178188,0.1776336534414347,-0.04654232707043415
14.29999999999974,-0.03703000114954326,0.17726800768201686,-0.0465425207761383
14.30999999999974,-0.03749542892956238,0.17689770767052143,-0.04654277800191249
14.31999999999974,-0.03796085991467476,0.1765227533812258,-0.04654309851123755
14.329999999999739,-0.0384262946912358,0.17614314478207907,-0.046543477656103754
14.339999999999739,-0.03889173387274388,0.17575888183516672,-0.046543918150808126
14.349999999999739,-0.039357178079037596,0.17536996449643927,-0.046544420629371565
14.359999999999738,-0.03982262787760799,0.17497639271564888,-0.0465449798570395
14.369999999999738,-0.040288083861005894,0.1745781664368728,-0.04654559833979026
14.379999999999738,-0.040753546636764275,0.17417528559826273,-0.046546277575838006
14.389999999999738,-0.04121901675419041,0.17376775013189508,-0.04654701174261347
14.399999999999737,-0.04168449478561792,0.17335555996435317,-0.046547803142751164
14.409999999999737,-0.04214998132691425,0.172938715016497,-0.04654865412963313
14.419999999999737,-0.04261547690985545,0.17251721520322785,-0.04654955829412009
14.429999999999737,-0.04308098208726486,0.1720910604341293,-0.04655051774094091
14.439999999999737,-0.04354649744393203,0.17166025061325665,-0.04655153566671707
14.449999999999736,-0.04401202349473272,0.17122478563881732,-0.046552605080068934
14.459999999999736,-0.04447756077366439,0.17078466540387,-0.04655372789316729
14.469999999999736,-0.04494310985497256,0.17033988979613335,-0.04655490813081727
14.479999999999736,-0.045408671237248205,0.16989045869758362,-0.046556138227564554
14.489999999999736,-0.04587424543632567,0.16943637198521114,-0.0465574199077467
14.499999999999735,-0.04633983301638507,0.16897762953084788,-0.04655875800593997
14.509999999999735,-0.046805434460338614,0.16851423120068404,-0.046560144395354205
14.519999999999735,-0.047271050266499456,0.16804617685608064,-0.046561580616084085
14.529999999999735,-0.04773668098940418,0.16757346635341563,-0.046563072290472574
14.539999999999734,-0.04820232709688851,0.1670960995435216,-0.0465646107484327
14.549999999999734,-0.048667989070366256,0.1666140762725527,-0.04656619734777465
14.559999999999734,-0.04913366745509396,0.16612739638184904,-0.046567838472770795
14.569999999999734,-0.04959936270443495,0.16563605970729808,-0.046569524934098425
14.579999999999734,-0.0500650752835062,0.16514006608025372,-0.04657125790712496
14.589999999999733,-0.05053080572858753,0.16463941532741866,-0.04657304450813332
14.599999999999733,-0.05099655447918119,0.16413410727013278,-0.04657487505936611
14.609999999999733,-0.05146232198469116,0.16362414172534095,-0.04657675055099764
14.619999999999733,-0.051928108772661866,0.16310951850549404,-0.04657867879707048
14.629999999999733,-0.052393915269358306,0.16259023741776743,-0.04658064966964392
14.639999999999732,-0.05285974190903728,0.16206629826507385,-0.04658266396789731
14.649999999999732,-0.05332558921068509,0.16153770084598348,-0.0465847301647812
14.659999999999732,-0.05379145758797106,0.16100444495387664,-0.04658683772859755
14.669999999999732,-0.05425734746055318,0.16046653037799694,-0.046588987258212484
14.679999999999731,-0.05472325933897085,0.1599239569033914,-0.04659118784176611
14.689999999999731,-0.05518919362496206,0.1593767243100017,-0.046593428599121446
14.699999999999731,-0.055655150724117516,0.15882483237375206,-0.04659570991554549
14.70999999999973,-0.056121131138572485,0.15826828086651087,-0.046598041445496535
14.71999999999973,-0.05658713525882594,0.15770706955512515,-0.04660041202534512
14.72999999999973,-0.05705316347691647,0.15714119820253689,-0.046602821809052966
14.73999999999973,-0.05751921628654724,0.15657066656776772,-0.046605280963077596
14.74999999999973,-0.057985294067703405,0.15599547440490225,-0.04660777811561622
14.75999999999973,-0.05845139719937083,0.15541562146422522,-0.04661031316674227
14.76999999999973,-0.058917526166719254,0.1548311074922315,-0.04661289673484241
14.77999999999973,-0.059383681339983146,0.15424193223056432,-0.046615517326389314
14.78999999999973,-0.059849863085579706,0.15364809541716448,-0.046618174559655695
14.799999999999729,-0.060316071879967875,0.1530495967863087,-0.046620879438817216
14.809999999999729,-0.06078230808443763,0.15244643606750902,-0.046623620446975315
14.819999999999729,-0.06124857205330662,0.15183861298666465,-0.04662639688689867
14.829999999999728,-0.06171486425406666,0.15122612726613158,-0.04662922007600425
14.839999999999728,-0.06218118503989804,0.1506089786235909,-0.04663207858313885
14.849999999999728,-0.06264753475351251,0.14998716677319193,-0.04663497136144645
14.859999999999728,-0.06311391385307688,0.1493606914256568,-0.046637909956436824
14.869999999999727,-0.0635803226819029,0.14872955228712603,-0.046640882882602874
14.879999999999727,-0.06404676157686967,0.148093749060307,-0.04664388949667646
14.889999999999727,-0.06451323098372903,0.14745328144453831,-0.046646940685936035
14.899999999999727,-0.06497973123619233,0.14680814913470103,-0.04665002524632955
14.909999999999727,-0.06544626266712873,0.1461583518223391,-0.046653143093640034
14.919999999999726,-0.06591282570866465,0.1455038891956678,-0.04665630415359164
14.929999999999726,-0.06637942068516361,0.14484476093858117,-0.04665949764989635
14.939999999999726,-0.06684604792745309,0.14418096673172953,-0.04666272422894809
14.949999999999726,-0.06731270785265155,0.143512506252455,-0.04666599251984489
14.959999999999726,-0.06777940077601234,0.1428393791739285,-0.04666929233607945
14.969999999999725,-0.06824612702844512,0.14216158516616836,-0.046672625243278226
14.979999999999725,-0.06871288701049692,0.1414791238958839,-0.04667599820517944
14.989999999999725,-0.06917968102853414,0.14079199502577894,-0.0466794018037217
14.999999999999725,-0.06964650941583883,0.1401001982154936,-0.046682838730469293
15.009999999999724,-0.07011337255463268,0.13940373312133522,-0.04668631387938515
15.019999999999724,-0.07058027074260428,0.13870259939578888,-0.04668981879716013
15.029999999999724,-0.07104720431787583,0.13799679668836284,-0.046693357527154415
15.039999999999724,-0.07151417364238928,0.1372863246451841,-0.046696932451344854
15.049999999999724,-0.07198117900535099,0.1365711829087602,-0.046700536296170304
15.059999999999723,-0.0724482207523801,0.13585137111870668,-0.046704174702910314
15.069999999999723,-0.07291529922297345,0.13512688891118288,-0.04670784705933581
15.079999999999723,-0.07338241469803745,0.13439773591895315,-0.04671154750640073
15.089999999999723,-0.07384956753354645,0.1336639117719728,-0.04671528355089878
15.099999999999723,-0.0743167580441644,0.13292541609663733,-0.04671905106179579
15.109999999999722,-0.07478398650266715,0.13218224851619567,-0.04672284585027448
15.119999999999722,-0.07525125327845668,0.131434408651169,-0.04672667757895256
15.129999999999722,-0.0757185586587421,0.13068189611838443,-0.04673053802854219
15.139999999999722,-0.07618590290832533,0.12992471053179702,-0.046734424958324194
15.149999999999721,-0.07665328641333645,0.12916285150271378,-0.046738350501112136
15.159999999999721,-0.07712070943066059,0.12839631863858042,-0.04674230173241386
15.169999999999721,-0.07758817221727002,0.1276251115442738,-0.04674627866094308
15.17999999999972,-0.07805567517956559,0.12684922982210112,-0.04675029622955761
15.18999999999972,-0.07852321854097868,0.12606867307030545,-0.04675433614130884
15.19999999999972,-0.07899080255078389,0.12528344088489565,-0.04675840098052019
15.20999999999972,-0.07945842763945325,0.12449353285938781,-0.0467625088669366
15.21999999999972,-0.07992609399355931,0.12369894858299328,-0.046766635410605446
15.22999999999972,-0.08039380185479879,0.12289968764305768,-0.046770786123948374
15.23999999999972,-0.08086155168178936,0.1220957496245097,-0.04677498269905723
15.24999999999972,-0.08132934362054871,0.1212871341076918,-0.04677919387593428
15.25999999999972,-0.08179717790530348,0.12047384067148632,-0.046783428475477715
15.269999999999719,-0.08226505502718276,0.11965586889243329,-0.0467877121879276
15.279999999999719,-0.08273297508764571,0.11883321834216147,-0.04679200604629481
15.289999999999718,-0.0832009383254535,0.11800588859128501,-0.04679632378077879
15.299999999999718,-0.08366894524510589,0.11717387920803048,-0.04680069196523862
15.309999999999718,-0.08413699591108191,0.11633718975557941,-0.04680506659760152
15.319999999999718,-0.08460509057706125,0.1154958197964686,-0.04680946659793468
15.329999999999718,-0.08507322974532058,0.11464976889069799,-0.04681391682593268
15.339999999999717,-0.08554141344898357,0.11379903659324478,-0.04681837036629913
15.349999999999717,-0.08600964195927335,0.11294362245875494,-0.04682285102897861
15.359999999999717,-0.08647791577649455,0.1120835260391622,-0.046827381722119255
15.369999999999717,-0.0869462348999279,0.11121874688139725,-0.04683191234333476
15.379999999999717,-0.08741459962113658,0.11034928453239798,-0.046836472120869346
15.389999999999716,-0.0878830104178888,0.10947513853618661,-0.04684107967522227
15.399999999999716,-0.08835146729457201,0.10859630843200772,-0.04684568766831984
15.409999999999716,-0.08881997054524958,0.10771279375906201,-0.0468503250677577
15.419999999999716,-0.08928852062217764,0.10682459405360951,-0.04685500769280632
15.429999999999715,-0.08975711753842222,0.10593170884738774,-0.04685969162445762
15.439999999999715,-0.09022576159048253,0.10503413767200352,-0.04686440520603098
15.449999999999715,-0.09069445320235665,0.10413188005609869,-0.04686916118741326
15.459999999999715,-0.09116319239868859,0.10322493552407512,-0.046873919633192686
15.469999999999715,-0.0916319794787793,0.10231330360008824,-0.04687870800907099
15.479999999999714,-0.09210081483540888,0.10139698380530045,-0.0468835356629581
15.489999999999714,-0.09256969850790137,0.10047597565694635,-0.0468883672492482
15.499999999999714,-0.09303863079872546,0.09955027867186735,-0.046893229082409796
15.509999999999714,-0.09350761206625526,0.0986198923638801,-0.04689812675297931
15.519999999999714,-0.09397664236781417,0.09768481624321754,-0.046903030155890944
15.529999999999713,-0.0944457220094052,0.0967450498195394,-0.046907964159102644
15.539999999999713,-0.09491485131156534,0.09580059259944534,-0.04691293021601496
15.549999999999713,-0.09538403035316946,0.09485144408632969,-0.046917904160411944
15.559999999999713,-0.09585325944412273,0.09389760378279799,-0.04692290909532778
15.569999999999713,-0.09632253886343445,0.09293907118835676,-0.04692794193117146
15.579999999999712,-0.0967918687153326,0.09197584579972241,-0.04693298518981533
15.589999999999712,-0.09726124931399449,0.09100792711256908,-0.04693805986618955
15.599999999999712,-0.0977306808929334,0.09003531461942914,-0.04694315789389069
15.609999999999712,-0.09820016358580035,0.0890580078104998,-0.04694826928669515
15.619999999999711,-0.09866969771141751,0.0880760061746418,-0.04695341256171566
15.629999999999711,-0.09913928345353651,0.08708930919752762,-0.04695857421190024
15.639999999999711,-0.0996089209820378,0.08609791636299226,-0.046963752850128875
15.64999999999971,-0.10007861061586855,0.08510182715317188,-0.046968963383074464
15.65999999999971,-0.10054835248688222,0.0841010410470132,-0.046974187101367984
15.66999999999971,-0.10101814681016448,0.08309555752214438,-0.04697943232822612
15.67999999999971,-0.10148799389655398,0.08208537605404274,-0.04698470863894956
15.68999999999971,-0.10195789382538586,0.0810704961150772,-0.046989992883188704
15.69999999999971,-0.10242784686207661,0.08005091717682335,-0.04699530366907398
15.70999999999971,-0.10289785330949686,0.07902663870820258,-0.047000644742024325
15.71999999999971,-0.10336791318929055,0.0779976601751076,-0.047005987979369716
15.729999999999709,-0.10383802682269118,0.0769639810432147,-0.04701136334006287
15.739999999999709,-0.10430819450474874,0.07592560077498778,-0.047016768205756294
15.749999999999709,-0.10477841619384562,0.07488251882994029,-0.04702216890968857
15.759999999999708,-0.1052486786939177,0.07383473466800183,-0.04702625000720771
15.769999999999708,-0.10571888701013972,0.07278224788106266,-0.04702083162220238
15.779999999999708,-0.10618904104398225,0.07172505901096127,-0.047015403384252245
15.789999999999708,-0.10665914124172156,0.07066316860052145,-0.04701001977393081
15.799999999999708,-0.10712918788038785,0.06959657718810423,-0.047004663866628264
15.809999999999707,-0.10759918082260767,0.06852528530930035,-0.04699929422198218
15.819999999999707,-0.10806912056987898,0.06744929350107427,-0.046993974727131065
15.829999999999707,-0.10853900739256701,0.06636860229537549,-0.046988682268803
15.839999999999707,-0.1090088411197162,0.06528321222144981,-0.04698337271491842
15.849999999999707,-0.10947862230285368,0.06419312381025265,-0.046978118313748436
15.859999999999706,-0.10994835116607893,0.06309833758722411,-0.04697288632252381
15.869999999999706,-0.11041802758970985,0.06199885407556332,-0.046967642363091776
15.879999999999706,-0.1108876521304986,0.06089467379966622,-0.046962454078875455
15.889999999999706,-0.1113572249655627,0.05978579727836123,-0.04695728350641086
15.899999999999705,-0.1118267460531938,0.0586722250287056,-0.046952108763109894
15.909999999999705,-0.11229621590987322,0.057553957568173664,-0.04694698566794197
15.919999999999705,-0.112765634690615,0.05643099540907493,-0.04694187807417745
15.929999999999705,-0.11323500245134575,0.055303339062168784,-0.04693677607307567
15.939999999999705,-0.11370431961965297,0.054170989037655326,-0.04693171683072097
15.949999999999704,-0.11417358635754746,0.0530339458414588,-0.04692667378944965
15.959999999999704,-0.11464280280975264,0.051892209977883325,-0.04692164522051869
15.969999999999704,-0.11511196932400626,0.050745781949785795,-0.04691665142536135
15.979999999999704,-0.11558108606927611,0.049594662256545734,-0.04691167452698511
15.989999999999704,-0.11605015327085239,0.04843885139585297,-0.0469067201576268
15.999999999999703,-0.11651917120507083,0.04727834986314445,-0.046901793421844216
16.009999999999703,-0.11698814004783135,0.04611315815109374,-0.04689688427605241
16.019999999999705,-0.11745706009732829,0.04494327675061543,-0.0468920049496926
16.029999999999706,-0.1179259315663877,0.04376870614964214,-0.046887146905940626
16.039999999999708,-0.11839475463783102,0.042589446833978264,-0.04688230714433188
16.04999999999971,-0.11886352967562405,0.041405499287599956,-0.046877503779303734
16.05999999999971,-0.11933225683645765,0.04021686399084372,-0.04687271608335946
16.069999999999713,-0.1198009363100779,0.039023541422479144,-0.04686794736202492
16.079999999999714,-0.12026956851557646,0.037825532059378365,-0.04686322054985597
16.089999999999716,-0.12073815356841777,0.0366228363742226,-0.04685850528413014
16.099999999999717,-0.12120669166127981,0.035415454838538425,-0.04685380928620383
16.10999999999972,-0.1216751832425814,0.03420338792192563,-0.046849158130158816
16.11999999999972,-0.12214362843225392,0.03298663608949982,-0.04684451896725052
16.129999999999722,-0.12261202740630849,0.03176519980517728,-0.04683989740545673
16.139999999999723,-0.12308038063966008,0.030539079531114195,-0.04683532333515991
16.149999999999725,-0.12354868825691079,0.029308275724717593,-0.046830761725071064
16.159999999999727,-0.12401695042035334,0.028072788842148484,-0.04682621634425522
16.169999999999728,-0.12448516762877378,0.026832619337944952,-0.046821720842043994
16.17999999999973,-0.12495334001165886,0.025587767661657213,-0.04681723828850814
16.18999999999973,-0.12542146772034066,0.024338234261540623,-0.046812770868180184
16.199999999999733,-0.12588955127504503,0.023084019584337215,-0.046808355470437345
16.209999999999734,-0.12635759081036763,0.021825124071586766,-0.04680395353225982
16.219999999999736,-0.1268255864692592,0.02056154816348309,-0.04679956588915868
16.229999999999738,-0.12729353879113686,0.0192932922987905,-0.046795232187765025
16.23999999999974,-0.12776144791593957,0.01802035691087913,-0.04679091248027228
16.24999999999974,-0.1282293139895568,0.016742742431719734,-0.04678660736172444
16.259999999999742,-0.12869713755070453,0.015460449291824167,-0.046782356114772314
16.269999999999744,-0.12916491875381836,0.014173477916317121,-0.04677812031138407
16.279999999999745,-0.12963265775937063,0.012881828728778938,-0.04677390055522843
16.289999999999747,-0.13010035508468556,0.011585502151185232,-0.04676973253149314
16.29999999999975,-0.1305680109083396,0.010284498600338376,-0.04676558236540587
16.30999999999975,-0.1310356254053729,0.008978818491254979,-0.04676144970332777
16.31999999999975,-0.13150319907420804,0.00766846223720125,-0.04675736688351636
16.329999999999753,-0.1319707321157032,0.006353430246459169,-0.04675330414951656
16.339999999999755,-0.13243822471946165,0.005033722925302137,-0.04674926037584475
16.349999999999756,-0.13290567736734515,0.0037093406781075204,-0.04674526478835063
16.359999999999758,-0.13337309028079258,0.002380283904434069,-0.04674129134474331
16.36999999999976,-0.1338404636639767,0.001046553001626143,-0.04673733831841283
16.37999999999976,-0.13430779798439874,-0.000291851635013624,-0.04673343204220261
16.389999999999763,-0.1335901892809282,-0.0016349296148576115,0.07176087034705299
16.399999999999764,-0.13287287887679244,-0.0029708315076668935,0.07173104041357452
16.409999999999766,-0.1321558701730023,-0.004299560296434818,0.07170087037901553
16.419999999999767,-0.13143916657194016,-0.00562111899816484,0.07167036010621423
16.42999999999977,-0.13072277141240185,-0.006935510663884242,0.07163951595383118
16.43999999999977,-0.13000668797555676,-0.00824273837800826,0.0716083436845084
16.449999999999772,-0.12929091953137264,-0.009542805257763827,0.07157684441841049
16.459999999999773,-0.12857546925336558,-0.010835714453077554,0.07154502780070811
16.469999999999775,-0.12786034033313,-0.01212146914561121,0.07151289202355594
16.479999999999777,-0.12714553586122287,-0.01340007254894251,0.07148044719071393
16.489999999999778,-0.12643105892158665,-0.01467152790755474,0.07144769396362217
16.49999999999978,-0.1257169125361425,-0.015935838496770605,0.07141463854441531
16.50999999999978,-0.1250030996920147,-0.01719300762213203,0.07138128441277992
16.519999999999783,-0.12428962333677519,-0.018443038619052176,0.07134763552395117
16.529999999999784,-0.12357648637115563,-0.01968593485241993,0.07131369656195623
16.539999999999786,-0.12286369166290202,-0.020921699716131486,0.07127947082536061
16.549999999999788,-0.12215124203606241,-0.022150336632760507,0.07124496268396145
16.55999999999979,-0.1214391402739388,-0.023371849053121133,0.07121017621236138
16.56999999999979,-0.12072738912793014,-0.02458624045586052,0.07117511460086555
16.579999999999792,-0.12001599130244497,-0.025793514347139824,0.07113978254851637
16.589999999999794,-0.11930494947345893,-0.026993674260164274,0.07110418289860386
16.599999999999795,-0.11859426627517446,-0.028186723754898863,0.07106831982844762
16.609999999999797,-0.11788394430387727,-0.029372666417650607,0.07103219712971871
16.6199999999998,-0.11717398613180038,-0.03055150586068938,0.07099581720768917
16.6299999999998,-0.1164643942715855,-0.03172324572200738,0.07095918602148828
16.6399999999998,-0.11575517124127327,-0.03288788966472324,0.07092230303122289
